S&P 500 Returns,My Returns
0.017537548340678145,0.03357256818792764
0.033851864946084484,0.05289333262248068
0.008720184662734122,0.025330351681078733
0.006017459106703905,-0.021212481006848683
-0.0018534119629317512,0.04573756101673179
0.006667792032410466,0.015833966450870762
-0.003353735222604104,-0.0369101800466683
0.004458652309245403,0.009684434594908828
0.011976549413735282,0.008637063361645143
0.0036414797649590145,0.009908608266743075
-0.01970808938731756,-0.08309044994102367
-0.0072341857335127815,0.023820392148006426
-0.0022030164378918056,0.01507905185784829
-0.002207880434782652,-0.010266704799839687
0.012851063829787278,0.008512343974251126
0.005713805562557706,0.043609615617306995
0.004093909265602883,0.011283690689338752
0.00033283408220995207,-0.003024907739720447
0.014723007818998587,0.07220964149745374
-0.005492253463398653,0.055735107415919145
-0.018298714144411463,0.06740719141360216
-0.01427371956339213,-1.0313255358200958e-07
0.010306643952299776,0.021847877446226422
0.0041311862406205975,0.03794585140723583
-0.02753988245172125,-0.06486565640929691
-0.0006907269901571256,0.017583003297998775
-0.005616035942630082,-0.03810801005811826
0.024589451733426,0.04030729556820704
-0.014077340569877854,0.020536578799184177
0.026750387063478404,0.06807481254083345
0.005696573678478618,0.007721275262224599
0.0038317367763432567,-0.003460425495156643
-8.29806655049798e-05,-0.02027577689444224
0.008713692946058067,-0.01078535416625602
-0.013903743315508003,-0.01320947289596598
-0.0035040881027865985,0.024706464993912124
0.003265237776289355,0.008820973413895367
0.02478511224234331,0.03603961046226781
0.0004885993485342205,0.04420158512289863
0.01229041185088723,0.006422540679164267
-0.007477687545228004,-0.0042120561847750135
0.0009721322099805942,-0.0020350279619550846
-0.008093234056328908,-0.027452626873026017
-0.008975195822454261,0.004973429916234653
0.010785443767495373,0.0035071993694344612
0.008796937362547956,0.005525897350833665
-0.0047638272103351096,-0.026632939325005062
-0.01622586402725945,-0.02004957147744564
0.01088570014844131,0.012624203238685584
-0.02349486049926575,-0.05486948065369358
-0.013450292397660813,-0.04527728321292945
0.0020323482089930974,0.02777547102853735
0.001436660187610933,-0.025710832906120768
0.03232067510548522,-0.010575670607019019
0.008501594048884217,0.04401972442584517
0.013131231255572704,0.03970329657423047
0.017041363309064687,0.003560381471438878
-0.0030679672750157376,0.04234553906571854
-0.004576659038901588,-0.02694351135024472
0.009353943717796215,-0.038098881219169364
-0.003926804366606456,0.010644905191474282
-0.016399905385161225,-0.020369300752610654
0.026052104208416832,0.06910436124537801
0.0049218749999999645,0.09591145853812535
-0.0025654979398272884,0.030806321963513537
-0.005300077942322734,0.03103463406900082
-0.008070835292273947,-0.01127237020155161
-0.0015799036258788439,-0.005816824052680028
0.021125089010206516,0.054071972105586764
0.0005423833875716192,0.030742721658497604
-0.0033299775420119787,0.026903980860296856
-0.0075369075369074185,0.012716637994422025
0.023252172551475648,0.03207390430469591
-0.005049732211170594,0.000895917879059943
-7.689941556437177e-05,0.11542462902687843
0.00807505960163048,0.01356629357712765
-0.01914861153494064,-0.029660127802950433
0.02403360037333751,0.05049825572301929
-0.006987695579522919,-0.018370514896584377
0.009331497628881741,0.020962028855989308
-0.01159442255228858,-0.04460291552971154
-0.02829103733803571,-0.06354894653527443
0.010020514439008851,-0.01863558852463029
0.009061792047496485,0.030495673966927282
-0.021444607881087017,-0.04811899821600568
-0.009493670886075972,0.019510631958674647
-0.00790734824281146,-0.012996425628573715
0.026728926817486457,0.06442615275505068
-0.0034501685877832487,-0.001864364470218476
-0.022661106302620155,0.0026122921368948704
0.007084775782948196,-0.011746041122180606
0.015588776081221542,-0.0022452140168629066
0.01503463476070515,0.02380502179776884
-0.014501744862349675,-0.01951101501670177
0.02423670129052564,0.04513744369586642
-0.003610940381069444,-0.01629430334355063
0.011411828205721475,-0.0050602525272875325
-0.008309826942136184,-0.01706160081476675
0.01660516605166049,-0.004634077308190237
-0.004461584996975222,-0.0033298210101741325
0.016710976072920537,0.021415886437635964
0.008068733657078914,0.05066895674036191
0.009486400355740022,0.05333137568684558
0.004331546876147151,0.019476158433586587
0.012938596491227937,0.014119665691174855
-0.009525871400736042,-0.01513761866648478
0.0068488160291438815,-0.014278017920863853
0.01266372385845575,0.04203302638583052
0.002215235100757484,0.03524782688111063
0.0016399286987521552,-0.015007900857323885
0.004769362186788269,0.019337124677319014
0.010485299326957066,-0.010677537682540268
-0.007221482156629049,0.045395239152342386
0.0027542372881356977,0.018994561352729766
-0.005211634622156553,-0.06955567229356711
0.0064424778761061705,0.07816854455638865
0.0023213280810355412,-0.031180423274041524
0.0009825250894798677,0.029421457715375143
0.014723410222253343,0.044329448005166305
0.0022801077869136497,0.017554795124822834
0.0026196056804080755,0.001502047900766511
0.0019939493949394393,0.011353129013850957
-0.0389761888423796,-0.05108137100036915
0.009068189932166952,0.0031453762989521123
-0.015284460798188486,-0.016210627155819612
0.028887611382581276,0.06681310292831023
-0.00663500488895109,0.002852881649392479
0.010124446319342095,0.025928412679533035
0.007795642792510447,0.020151207679352315
0.023896677947372113,0.0405340062324701
0.004924114671163506,0.0048166786034575075
0.011947912471472689,0.00515282434096438
-0.006633059166887769,-0.0006843278026526797
0.014356303418803458,0.028589593045458626
-0.002962280297544524,-0.007559720026782528
0.0164399841542322,0.008715198807241985
-0.0286456641766809,-0.0270481676108572
0.025143774241005883,0.030242945817753553
-0.012785388127853932,0.05091580590460601
-0.002973437293511224,-0.008452790290201236
0.009543375969249106,0.01475032623385422
0.014245388301713301,-0.0012459305710325968
0.0024595469255663137,0.07984549043711828
-0.04345299586776853,-0.05454201481107701
-0.006884913938575836,-0.008906291692911269
-0.021681506151022892,-0.020793270948628706
0.008753647353063911,-0.06884962875109053
0.009297520661156985,-0.007934584888328336
0.007505970658478296,0.057549905997285405
-0.007720961733830104,-0.01215918801267695
0.009350897549655346,0.0014581980170026065
0.03245875033811206,0.09040812385595032
0.0015064186533926497,-0.05860335791666121
0.013798966712445319,0.026044289911797622
0.0034189136885563226,0.007785057338701479
-0.01607200257152041,0.044919495562344335
0.0011042143090492173,-0.03339781105306384
-0.011219235212343078,-0.029590891658826463
-0.03900990099009899,-0.059012675011359074
0.004052476131602469,-0.006207555861311517
-0.02120673142700776,-0.04316772953841238
0.041515236231478875,0.05658090661635182
0.015971010602603645,0.0020672807563000867
-0.02278731836195501,-0.001657186573428604
-0.005272051368705651,0.01345438684079187
0.009512808316912258,-0.002105632968173369
-0.03513495322070404,-0.027619000651780072
-0.018625741192884463,-0.0022203247797199
-0.046986067671310874,-0.0008523476005047009
0.017528156932945647,-0.005857544125232591
0.010628940038117493,0.0011867856952317544
-0.03278450714441147,-0.0064926652051755865
0.009298837645294407,0.0012113610108186912
0.0022289917527305993,0.002581833445809183
0.004670472236637226,-0.001635844416388106
-0.042502951593860826,0.006454765328760008
0.019574599260172784,-0.0003305805280349575
-0.017309145880574604,0.013057799863764591
0.0219983078224753,-0.00038770046776671094
0.03010461353202378,-0.0056622593314659304
-0.017973259297143333,0.0010321861152589146
0.03303325645413286,-0.022201210093277864
0.004321209938783023,-0.0004999453281657139
0.019505198996055923,0.004177248915782753
-0.025532812829711076,-0.006219370807451821
0.03046051681824743,-0.0062753433888015995
-0.02577752871952913,-0.002313154315711804
0.009778544722461785,-0.010709720996465227
-0.0056251780119623476,-0.00020588438510675525
-0.032509846043680575,-0.019464739743125462
-0.015172822144919038,0.00024860731188895637
-0.03524725687659701,0.009344331006749685
-0.01059437563293604,0.002026703719544562
-0.025037398630029184,0.015728047577442613
0.01865460712266819,0.0009621854346486466
-0.0021404788330426196,-0.0005379777820311927
0.010248669261936856,-7.451751225065179e-05
-0.0033815665303553997,0.008043950382293035
0.025487256371814124,0.0005697904655896796
-0.010310864881502027,0.003347858876014912
0.00831907945887104,-0.0030456578879388256
-0.04996530187369874,0.013346250340745266
0.008684360035711332,0.003024422789435835
0.021000965561635013,-0.012483658176446422
-0.06320435022460395,0.0004402080344674452
-0.0493816774627745,0.009734013130448636
-0.22442477876106195,0.00022389681897589647
0.05248744865358277,-0.004386490896960466
-0.07914137033824802,-0.000449750666618186
0.11937838474217095,-0.02010546312210901
-0.03491796381994103,0.002327877416572384
-0.026482127288578974,0.01510992199738125
-0.13780364938990264,-0.0022961181218753633
0.15009088548428984,0.015484815424752236
-0.054639873560623206,-0.001135165800456793
0.018748507284451963,0.00010364034982783526
0.046301723127417684,0.0030737035509392765
-0.02296661438494283,-0.0028421341157843995
0.03921568627450966,-0.00027749316422647077
0.0055169369965794995,-0.018468709576671554
-0.05793920772522756,0.0002493895966781081
-0.05859056493884683,-0.01840653779558348
0.05295718881464985,0.00010194429875447706
-0.002585193889541869,-0.011137544444318439
-0.014373232799245982,-2.6076850828066393e-05
-0.08008606263447274,0.006401141697107558
-0.03625259875259883,9.595109623838589e-05
-0.06498584333288382,0.007675740852450301
0.0938716654650323,-0.000646333374519908
0.03941471131030858,0.026553271814250407
0.039061509194673404,0.0009664687766566001
0.017209813255217827,-0.008614120689778224
0.01487880969522432,0.004622477925934996
0.0258926460156065,0.005820774610428911
-0.009680765241442771,0.00021927605123989372
0.016525078552310037,-0.015693185417996636
0.05403548941041784,0.004089155879249393
-0.030194417291191496,0.011456316896711973
0.0008959569940642657,-0.0005128866183803855
0.022826451829472887,-0.01369812675700204
0.045290449622579596,0.00016573235595791143
-0.012035583464154804,0.014494674535992739
-0.02076271186440686,-0.04297575823093293
-0.00854608394634349,0.042740376920089904
-0.006873977086743149,0.007972869203195208
-0.034937376400790955,-0.0030972769177609097
0.07012750455373402,0.04889301423419042
0.03287234042553195,0.6103391578761799
0.015449582861262745,0.04817886232178795
0.023633228522162472,0.12272060763771304
0.00564803804994062,-0.014386705175332299
0.003645679377278454,0.02566540481164754
0.022089141959552326,-0.05213114965043644
-0.0314090865430794,-0.10383115241754162
0.04016263387544622,0.08301973194975516
0.02021165030031466,0.03578435399336947
-0.02027847864685545,-0.04204939896858921
-0.02583937428462422,-0.035772815377506435
0.044051267489792476,0.05763647195689912
0.020350745568789286,0.0324345174971586
0.007444852941176492,-0.004382335552619984
-0.030562904844448447,-0.08056684083119332
-0.0016751364577451276,-0.01175584276184244
0.030759223996530898,0.019532723772354006
-0.00022863413964965452,0.05414886763831813
-0.008141236736187345,-0.017675487710151146
0.03154108641519876,0.05575914206746768
-0.005543138131426057,0.03180522865557647
-0.009889418322395113,0.03507213641273149
0.019068373740125384,0.09180899253335656
0.004633342243606843,0.00432338005569352
0.009490022172949067,0.008575712125688308
0.008785802143735722,0.023762546673204984
-0.031353422748650134,0.011628720963450157
-0.018701672361086122,-0.024452777186638918
-0.02308960967564592,-0.02790529957721395
0.002907522040892912,0.07764131934209512
0.03413448050126243,0.018707133429623646
0.0010851871947911427,-0.02764721436945704
0.023396567299006354,0.06011684966802753
0.022067261011563245,0.0025317994611584803
0.009672683305984888,-0.013749182509342772
0.000427679411513227,0.019032696891807057
0.007181942544459551,0.06849315352633036
0.010526315789473762,0.042750949184446524
0.015624999999999995,0.022578015952039995
-0.000661703887510325,0.03312858953134512
-0.0003310710147327119,0.024669372589837736
-0.06673290279847659,-0.08375511184017753
0.02138041163946058,0.043427808184156765
-0.0805176756709806,-0.1367141298984065
0.04468165501605898,0.033944962857847864
-0.017271000994664946,-0.020644183480378456
-0.004876702245123308,-0.017579846156129224
0.03300970873786401,-0.004567029764123496
-0.03580379520229144,6.946306492372136e-05
-0.04326030449313031,0.010699554250656338
0.03997671259460513,0.0027922574062315066
0.017727187908191746,0.007120067916608922
0.0012834616795012886,-0.00015522889397751624
0.0,0.003879661637789009
0.02343893059879145,-0.0002851354895224145
-0.030506351762390378,0.011987251072650622
-0.008028052043923636,-0.0003867203218237763
-0.015162790697674376,0.0018493136359861977
0.04458297912534239,0.0002237562253475711
0.0051541730717062405,-0.004078717258697853
0.016012954300107962,4.852590539323118e-05
0.0068177793518683395,0.01086375500094162
0.01187230674522904,8.31122731188513e-05
0.00782200590996007,-0.01450530599229663
0.020438082097274837,0.04199845777461941
-0.0009296036508070602,-0.02110845787191371
0.00016917611233302515,-0.014594843712013703
0.03408322056833547,0.01197858736271461
-0.012267931626727735,0.009329908092279201
-0.007866191935083122,-0.026682363568272076
-0.005341345351360378,0.012898068609593926
0.024920288639033384,0.0025361497430788048
0.01629144494474003,0.04000318093235273
-0.00040277106492667277,0.009277950901439513
0.01256346200338462,0.019754384420159025
-0.0006287356047401374,-0.016486398623844774
0.01590348013060444,-0.003740346902488431
0.004883708169040508,0.059109257999186995
0.004914579920430575,-0.020606614093057266
0.010324483775811306,0.03409619011792149
0.004763734152900534,-0.0031643936068389868
0.0083275980729525,0.06339315841272146
0.018133005710645394,0.05075097404678173
-0.020484171322160148,-0.06691520227399943
0.014904942965779528,0.02482674702423554
-0.028023377791098522,-0.07414434344068889
-0.00678384212149241,-0.01832504158897947
0.018394908413536203,0.029159624390071224
0.01623351878667781,0.026614815583653098
0.004724763761811875,0.0656175664240706
-0.016496230499365588,-0.02987751035722723
0.014723740133576182,-0.004826124894135997
0.018100224382947016,-0.02305146610386987
-0.007934175727299533,-0.10626337495812403
0.0014069905213269975,-0.0021012060590576325
-0.005989795163794823,-0.01697142138260511
-0.007885731289986625,0.016720317168137603
-0.024295140971805705,-0.07555001376461042
-0.009375960651706108,-0.04361260732983695
-0.008301008533747148,-0.028647618501979284
0.0033638426034576594,0.012187164679387828
0.029003586464992976,0.02383358117733601
0.01507804212759516,0.010552604695152387
-0.017765171307008998,0.014383977655953431
0.02222813283684179,0.01902135653543045
-0.04278333271382391,-0.04598291934271414
-0.05498602050326176,-0.04799168530790901
-0.02605193951347799,-0.022356367276171227
-0.045228250780524844,0.018925699205001673
0.02182942996022977,0.00017198678774900074
0.026638989794153245,0.007223432187208144
-0.007160909856781755,0.0016175719635824779
0.029113279592702563,-0.011253718387939265
-0.07495815502840518,0.00040941557487065476
0.021124877440057088,-0.012914323345753462
0.020251396648044633,0.0001656597941023014
0.04320670773442857,-0.012347166088967755
0.0083654555892725,-0.00029861388300178707
0.04074827165514441,-0.007786344253996656
-0.02133479212253832,0.00011143614955058426
0.005350155713487197,0.00028245508533981495
-0.02668784749801429,-0.0003878452535779058
-0.05002448180186069,0.0031414568611802273
0.08325745210892542,-0.00031676304855669693
-0.012941904172812524,0.012056157333089389
-0.018237326263356602,-0.0003845962393322425
0.028641571194762683,-0.007528078720805224
0.002943516308671476,0.00012947076075848054
0.015943523439359127,-0.005346005438363876
0.002966895690193593,-0.0002450160583506727
0.02156313249260456,0.036689894298153065
0.0009906271431839053,-0.02651510173829438
0.020097442143727055,0.05360473200348262
0.0008208955223881615,-0.03669912805442388
0.017597494593989897,0.06386303201411117
0.0032241518282406225,0.006374839341493258
0.005185888539916792,0.040531894145797075
-0.0018165964249382356,-0.008176599855500743
0.021605881924728756,0.0199016623143621
-0.007752711311262765,0.010960641718707012
0.011921005385996384,-0.0130715471463869
-0.010574125328223553,-0.03889833476479027
-0.007387749246879938,-0.04701434127578137
-0.00014451911265272224,-0.025329772010463752
0.015971670159716757,-0.032385534459185975
-0.015009247403613696,0.013739343734180147
-0.02397631255867692,0.0070344152459995936
-0.028708842027376953,-0.04738351521486996
0.0093700007617886,-0.016575402568466718
-0.022641509433962263,-0.0002722870995442507
0.016602316602316647,0.011344392175659284
0.013444739840486214,0.09145680041388549
-0.0016489281966723674,0.11277358041001442
0.014264264264264309,0.0006219843058108512
0.003219837157661009,0.039469502140571294
-0.011104142841332465,0.032169745831123836
0.021808550324554216,0.016071813294818993
-0.000533029579490829,-0.004954057959094193
0.013077147866744744,0.01257682566889806
0.010384365760438434,-0.006521139370936441
0.014702733566483493,0.019287394615604
-0.012386579447140915,-0.039866613486932934
0.006274526561687643,-0.0012353851042724788
0.019038856253096453,-0.0019480639389424022
0.02123906098069191,0.00937249849541845
-0.003182850691658059,-0.008414785873300237
-0.017124923244865874,-0.009425396335522564
0.019436345966958292,0.02110193032043962
-0.023287484679286503,-0.05055063291462141
0.013873396542108262,-0.0144879386249774
-0.02805473423640248,0.013425191456966364
0.015493455960382015,0.04135495833268269
-0.041521527100459664,-0.021603249258761597
-0.012647187091147033,-0.02783850813935797
0.03261189634864552,0.020810036795407643
0.012903685748912826,0.0950590247215419
0.0030264639639638116,0.005511179318088193
-0.0016840923443967488,0.00340481721893841
-0.0011386799746960436,0.027539643495708126
-0.00955611225265294,0.05752545934058014
0.036802841918294894,0.05378895657771687
0.007469334612485461,-0.010717367667578694
0.006393687933614459,0.019726372926997172
0.01243579345769129,0.008377640714154304
0.005607476635514041,0.00306538212983425
0.004248539564524603,0.024345135067850732
0.0076348492860920224,-0.04649794153601986
-0.008036212156000882,-0.012242278306800124
-0.000661331922491861,0.0016167028815818913
0.029448745946661293,0.16658500623541772
0.0010928259192593693,0.007046740749220296
-0.005618699030373082,-0.02331211890839197
0.008750121081011386,0.01857641705811315
-0.014851802061327656,-0.08656974234188565
0.031743453115861915,0.018867212040141277
-0.026924893717524833,-0.006553766377186553
0.024731391585760504,0.053187549854311206
0.017868760303434213,0.0026177362940118117
0.011479987589202571,0.012101714487736991
0.018527607361963253,0.06270912472074641
-0.009637393085170427,-0.03820118942612711
0.004804768276365357,-0.05133709195045246
-0.009624114763028893,-0.009714254627033235
0.002139102799168771,0.08646050204141217
-0.027383057876440867,-0.011794161067174826
0.007148231753197986,0.03209900731334604
0.011455609513136617,0.025456860664273617
0.030715252985350293,0.02705129771057081
0.006688563750373103,0.027490834864428167
-0.0023135789286349074,0.012098529094194134
0.01260554168153172,0.044692868733074646
-0.004051673517322359,-0.023698329497243042
-0.020694534520370372,-0.056243675357908085
0.0019867549668874927,0.02613835025929832
-0.01255783212161271,0.015358013588990674
0.012900085189241843,0.08919836392142873
0.016400336417157213,0.03860739199729555
0.01749512382528523,0.029516627179055368
-0.01876270694162062,-0.023564926162864926
-0.006837556239640072,0.014624745921027136
0.006348165588769991,-0.01065618890129973
0.03020790143931762,0.033006514473133755
0.00885413672166959,-0.0221679817839161
0.003533367527212655,-0.0431650258885453
-0.006331989323641371,-0.026001167469490737
0.026146592370338718,0.013571450979567546
0.0023503202450570705,0.05370715498703306
0.007378925610650562,0.04315575038290566
-0.003408714837286238,-0.015381319485405404
-0.012076465835003023,-0.0036825444132347375
0.012492997198879495,0.1305123535656481
0.018867924528302025,0.07356296145005475
-0.0053220375801021945,-0.026247914493180563
0.004968333697313806,0.02818177692506248
0.0008149073721953914,-0.03630068153063863
-0.014602106177396578,-0.05516106277941825
-0.024629537817440664,-0.014290285300754088
0.00700896311399033,-0.009912714070442587
0.024845765563656634,0.06912344162989878
0.009193892628468269,-0.01590367987058449
0.007309798817851598,0.02410553341671292
0.016537645754153268,0.07025621950628615
-0.020123920987131342,-0.017210800090909917
0.015456952926552525,-0.015668362845062588
-0.014050774389270396,-0.0625604591004309
0.023940620782726057,0.0442597425335372
-0.040198223370324485,-0.04218566960393965
0.021421509392507997,0.025149555039225252
0.0066681006668101155,-0.008864213968437243
0.006837606837606691,-0.1074361540251457
-0.004881154499151038,-0.034402997751180595
-0.0008530603540200287,0.02211365718707979
0.012540021344717153,0.018050723161381416
0.013043478260869535,0.012736236478321589
0.01386396150344659,0.0266218035675264
-0.005336343578428962,-0.019559682895728802
0.010729945834408111,0.0410907777409251
-0.004389322717297063,0.010669227849014123
0.013738657917670614,0.024893013623414215
-0.007433628318584065,-0.05232202677715457
-1.5284287752118928e-05,-0.03403665909465609
0.009517161970072881,-0.03457779059504679
-0.0277322163062404,-0.005448194770025449
-0.0062289125356864185,0.009254989493138466
0.026038130060067822,0.022285638965577233
0.015195866317102418,-0.0033160807484487053
0.005365560124360611,0.023486798881254635
-0.0017457229787021511,-0.011251981406134294
-0.0004996502448287335,0.04273277854000008
0.007823435312937544,0.1405315542991477
-0.024379355670742394,-0.005552702062413002
-0.0056433982408866,0.0647430532695897
-0.016003681358012042,-0.09739558067693314
-0.02192777344764888,-0.013645339583691341
0.03697603995112367,0.03785144189009442
0.03355704697986583,0.00702774921096726
0.0070387627639535415,0.016927809322659894
0.005119117936601794,0.06785062667909185
0.016846229187071488,0.021959945950472803
-0.000770564438451149,0.05655442934478316
0.0016869095816463963,-0.03267085905499039
-0.025453495645479576,0.020200970527530785
0.018169250518416148,0.008098313636568866
0.009940839879740138,0.002529450919746375
-0.00897872953377829,0.0157624758440445
-0.0016957364341084996,0.00689742377320038
-0.03499150691579717,0.028014378735041687
0.03399718366525845,-0.021897582672600887
-0.02434338521400776,0.007843212473098724
0.02943742366459783,0.024726999120269707
0.012251815980629546,0.01549832316258067
0.0026312012629766605,-0.023253191584997147
0.007920603110983856,0.008620767299959559
-0.008663131982579116,0.057043811735642776
-0.013084379924549834,-0.01314649422752162
0.014443315430396212,0.004398432768755019
-0.020629128806849292,-0.1199852177051873
0.0015097647689085972,0.027849316983094112
0.017214549698502196,0.049523284336847814
-0.0014819772444784505,0.0035738391226498786
0.013233111504763776,0.030093099495223624
-0.009280172373059142,-0.09208334840115696
0.006343301378356389,-0.013355938182004999
0.0071090047393364926,0.005375789294826777
0.002494117647058829,-0.010146309916738434
-0.003098155189409926,0.03350841012939533
-0.0112539435890191,-0.0003258741342913403
0.0035717687398799883,-0.01845665385382925
0.0034404213923029197,-0.037788290430976014
-0.0058877775413208695,-0.013024056036125435
-0.009704581133152524,0.0025293487810298756
-0.003891050583657598,-0.08951842308161254
0.023606288580246826,0.09201707264120217
-0.009446185013309441,0.0004961141849285745
0.00442330558858505,-0.023560439325750585
-0.014726773368690282,-0.001312977248622194
0.00230691594175046,0.05050635443160211
-0.03222248861184367,-0.06656655742896306
-0.015854927414160516,-0.019209389424040064
-0.02824346775411562,-0.00017780100199637285
0.010672469174178852,0.001831467334445525
0.0061000615132253315,0.003647432426010812
-0.007846334131553431,0.0005498091619402075
-0.02545062394084125,0.018033385356603603
0.061420426401930746,0.0001602243360996417
0.00729782058283274,0.008552002936759227
0.020724494825037024,-0.00029321401592243256
0.00987421839163703,-0.006504852608874313
0.0032990676547932,6.79216192108249e-05
-0.02616279069767446,-0.0071719615312493745
0.024565696109615905,0.06089692028815574
0.00023881167311463615,0.008355293449891108
-0.015519052621526119,-0.0010346888552109407
-0.013775040015521187,-0.0030018539531835205
-0.003639403924654547,-0.0043691143286500094
0.01609161360383035,0.0359703450732021
-0.004663589992713041,0.008508612122294144
-0.04724486309727174,-0.0921520776096439
-0.043107422775472526,0.019109252234947336
0.015177065767284881,-0.0006168742127399229
0.0020566366081317027,0.011785972345662353
0.004525839385327782,-0.00014782172132509527
-0.0316429170159262,0.01343330323712936
0.035219649426531004,-4.267968450306135e-05
0.027593415207734524,0.0007130015261450664
0.017698214921426123,2.26780804987607e-05
0.006396481934935791,-0.005098360018754011
0.014201300958339465,0.00038718960193023756
-0.011260709914320603,0.0023569424405722726
0.011834612527853361,0.06656531454956365
0.004844866399138735,0.1045176125633804
0.01305215993766122,-0.013226166192010341
0.0028844767078506934,0.08735827325224847
-0.008153971525813824,0.05131540723656931
-0.013576016509673322,-0.10863235877708376
0.01033806957373843,-0.008850253459690297
-0.006061781678871054,-0.015522071644782308
0.022053083528493413,0.0022162312587154704
0.003628031315638681,0.039944982259732566
0.001331811263318118,0.009889598253580545
-0.017100513015390433,-0.043822573785523046
-0.015899864682002805,0.0017912497944373113
0.028777685016942563,0.0376962169339193
0.007207981287889593,0.044731530868247944
0.027251184834123223,0.03176026261132999
-0.0016147635524797893,0.037480453512108505
0.001062846580406607,0.013117670701863891
0.0027696994876056998,0.06138011315585423
0.004189108318372216,-0.004563114016305563
0.0005042633171357166,0.016327452623274546
-0.0005956471935853171,0.006770195082028765
0.00169631395562078,0.018267502009020484
-0.0073001052679756455,0.01006431006032741
-0.015837156227667775,0.027638313813744753
0.015084793403916419,0.25586471211432804
-0.003184419420343353,-0.07988977408495854
0.0010185656743367695,0.04506416572675916
-0.009504648258637467,-0.008981174290751135
-0.00501972870117433,-0.015406120879116735
9.386146048423977e-05,0.036879419477554874
-0.020225246363209774,-0.007005816199634238
0.03563389051199783,0.08168876286045967
0.013134162697127942,0.07617565350604809
0.0093577395353084,0.00824085264616106
-0.0071454413892909395,-0.010253303455765573
0.026919923476359776,0.0583235301140259
0.002084719449988906,-0.045916605504770384
